cancelacion,longitud_cuenta,plan_internacional,plan_buzon,mensajes_buzon,total_minutos_dia,total_llamadas_dia,total_costo_dia,total_minutos_tarde,total_llamadas_tarde,total_costo_tarde,total_minutos_noche,total_llamadas_noche,total_costo_noche,total_minutos_internacionales,total_llamadas_internacionales,total_costo_internacional,llamadas_servicio_cliente,total_minutos_dia_log,total_llamadas_dia_log,total_costo_dia_log,total_minutos_noche_log,total_llamadas_noche_log,total_costo_noche_log,total_minutos_internacionales_log,total_llamadas_internacionales_log,total_costo_internacional_log
No,31,no,no,0,0.2108032269379165,0.7788461538461539,0.21085207344749327,260.4,78,22.13,0.0691896024464832,0.5,0.06881903143585388,0.25735294117647056,0.625,0.25613079019073576,1,4.590056548178043,4.867534450455582,2.866761892257031,4.49647076906475,4.61512051684126,1.6074359097634274,2.0794415416798357,1.791759469228055,1.0612565021243408
No,72,no,no,0,0.45282357067695544,0.5192307692307693,0.452857437590262,261.0,103,22.19,0.7343272171253822,0.35576923076923084,0.7340696686491078,0.7205882352941175,0.625,0.7193460490463215,0,5.120983351265121,4.634728988229636,3.377928754722801,5.574812093359241,4.454347296253507,2.551006451492524,2.6602595372658615,1.791759469228055,1.5238800240724537
No,24,no,no,0,0.41669589617678005,0.5384615384615384,0.4165463173096762,90.0,101,7.65,0.5141437308868501,0.6538461538461539,0.5140186915887851,0.27941176470588225,0.625,0.27792915531335155,1,5.057518879995106,4.653960350157523,3.3160025355989236,5.328361487896413,4.762173934797756,2.325324579963535,2.1162555148025524,1.791759469228055,1.0885619528146082
No,112,no,yes,31,0.658716239915819,0.3942307692307693,0.6585516814524449,256.8,117,21.83,0.6846330275229356,0.375,0.6847918436703483,0.588235294117647,0.125,0.5885558583106267,4,5.42141956368202,4.499809670330265,3.670715483486265,5.524257005164247,4.477336814478207,2.50470927708418,2.5257286443082556,0.6931471805599453,1.4134230285081433
Yes,117,yes,no,0,0.8768853034023149,0.673076923076923,0.8768310295027852,259.6,84,22.07,0.315749235474006,0.3653846153846154,0.3152081563296516,0.4779411764705881,0.375,0.4768392370572208,1,5.664348405410794,4.77912349311153,3.9092190780954117,5.038250461129229,4.465908118654584,2.065596134857783,2.3978952727983707,1.3862943611198906,1.308332819650179
No,137,no,yes,19,0.48368993335671695,0.46153846153846156,0.48359810191871266,241.3,146,20.51,0.5382262996941896,0.5865384615384616,0.5378079864061173,0.31617647058823517,0.25,0.3160762942779292,0,5.172187089403825,4.574710978503383,3.427514689979529,5.358471289367784,4.700480365792417,2.3523271848888596,2.174751721484161,1.0986122886681096,1.1346227261911428
No,136,no,no,0,0.22693791652051906,0.2596153846153846,0.22694450175366207,219.5,97,18.66,0.011850152905198807,0.42307692307692313,0.011894647408666081,0.4632352941176471,0.625,0.46321525885558584,0,4.635699391022914,4.330733340286331,2.9101743851923443,4.3134800921387715,4.532599493153256,1.463255402256019,2.379546134130174,1.791759469228055,1.2947271675944
No,95,no,no,0,0.4226587162399158,0.5288461538461539,0.42252939962863634,259.6,90,22.07,0.6093272171253822,0.6634615384615384,0.6091758708581138,0.7720588235294117,0.25,0.7711171662125342,0,5.0682750735426705,4.6443908991413725,3.326473835466219,5.442417710521793,4.770684624465665,2.4292177439274116,2.70805020110221,1.0986122886681096,1.5644405465033646
No,82,no,yes,19,0.3826727464047702,0.24038461538461542,0.3827109552300393,246.4,65,20.94,0.49082568807339444,0.6346153846153847,0.49107901444350044,0.044117647058823484,0.5,0.043596730245231696,1,4.993828175779875,4.304065093204169,3.2546289945740186,5.298317366548036,4.74493212836325,2.298577071596507,1.62924053973028,1.6094379124341003,0.7466879474879752
Yes,145,no,no,0,0.7309715889161698,0.6538461538461539,0.7309676088302043,286.7,91,24.37,0.650229357798165,0.6442307692307693,0.6499575191163977,0.40441176470588225,0.5,0.4032697547683925,1,5.508578292031233,4.762173934797756,3.7563044304287256,5.487697287709437,4.7535901911063645,2.4706386779902956,2.302585092994046,2.639057329615259,1.2325602611778486
No,56,yes,no,0,0.49210803226937916,0.6346153846153847,0.49205694243862186,215.6,110,18.33,0.6349388379204892,0.1826923076923077,0.6346644010195412,0.5147058823529411,0.625,0.5149863760217983,1,5.185708422165383,4.74493212836325,3.440738556282688,5.471009374366148,4.219507705176107,2.4553061800117097,2.4423470353692043,1.791759469228055,1.3454723665996355
No,155,yes,no,0,0.748509294984216,0.9423076923076924,0.7485042294202601,152.5,105,12.96,0.29625382262996935,0.5384615384615384,0.29566694987255737,0.4779411764705881,0.625,0.4768392370572208,2,5.528635121610247,4.990432586778736,3.77597416096487,5.004617221770693,4.653960350157523,2.0360119837525,2.3978952727983707,1.791759469228055,1.308332819650179
Yes,133,no,no,0,0.2820063135741845,0.5,0.28203012172477826,199.2,105,16.93,0.6632262996941894,0.6826923076923078,0.6627017841971113,0.6102941176470588,0.5,0.6103542234332426,0,4.777441406928545,4.61512051684126,3.0459499897146083,5.501666290534067,4.787491742782046,2.4832385926873033,2.5494451709255714,1.6094379124341003,1.4327007339340463
No,53,no,no,0,0.2886706418800421,0.6250000000000001,0.2886321435939757,189.7,84,16.12,0.7094801223241589,0.576923076923077,0.7094307561597281,0.6911764705882352,0.875,0.6893732970027249,2,4.793308128103486,4.736198448394496,3.0610517396746335,5.549853992363464,4.6913478822291435,2.528125768907977,2.631888840136646,2.0794415416798357,1.4996230464268938
Yes,123,no,no,0,0.7183444405471764,0.375,0.7181761914586343,226.1,101,19.22,0.756880733944954,0.701923076923077,0.7570093457943924,0.34558823529411753,0.375,0.34332425068119893,5,5.493884150092012,4.477336814478207,3.7417090677584683,5.596939379038152,4.804021044733257,2.5718485799218085,2.2192034840549946,1.3862943611198906,1.1662709371419244
No,136,no,no,0,0.4419501929147668,0.33653846153846156,0.44192283886940387,249.3,119,21.19,0.6846330275229356,0.40384615384615385,0.6847918436703483,0.4632352941176471,0.5,0.46321525885558584,7,5.10230248262208,4.430816798843313,3.359680701459222,5.524257005164247,4.51085950651685,2.50470927708418,2.379546134130174,1.6094379124341003,1.2947271675944
No,57,no,no,0,0.4335320940021046,0.6250000000000001,0.43346399834949456,208.0,134,17.68,0.5256116207951069,0.3173076923076923,0.5250637213254035,0.36029411764705876,0.5,0.3596730245231608,3,5.087596335232384,4.736198448394496,3.34533224882076,5.342812606434588,4.406719247264253,2.337952236831337,2.2407096892759584,1.6094379124341003,1.184789984909162
No,62,no,no,0,0.32023851280252535,0.6057692307692307,0.3201980606560759,169.5,104,14.41,0.470183486238532,0.47115384615384615,0.469838572642311,0.5,0.625,0.4986376021798365,1,4.865224091322398,4.718498871295094,3.130263166511597,5.270946169751904,4.584967478670572,2.2731562823032334,2.424802725718295,1.791759469228055,1.3297240096314962
No,112,no,no,0,0.15503332164152925,0.4423076923076923,0.15494120074272746,268.1,112,22.79,0.268348623853211,0.2596153846153846,0.2684791843670348,0.3749999999999999,0.5,0.37329700272479566,1,4.414009680526933,4.553876891600541,2.6993457604720636,4.954417614098027,4.330733340286331,1.9933388426264242,2.2617630984737906,2.9444389791664403,1.199964782928397
No,55,no,yes,20,0.5973342686776569,0.41346153846153844,0.5972766659789561,199.7,113,16.97,0.5577217125382262,0.5961538461538461,0.5573491928632116,0.27941176470588225,0.125,0.27792915531335155,1,5.340897814083155,4.5217885770490405,3.5920931854262443,5.382198850528739,4.709530201312334,2.3739750890807185,2.1162555148025524,0.6931471805599453,1.0885619528146082
Yes,95,no,no,0,0.3198877586811645,0.6442307692307693,0.3197854342892511,216.2,88,18.38,0.706039755351682,0.46153846153846156,0.7060322854715378,0.2058823529411764,0.25,0.20435967302452318,6,4.864452783918174,4.7535901911063645,3.129388658366665,5.546348633370026,4.574710978503383,2.5249283241374862,1.9878743481543455,1.0986122886681096,0.9932517730102834
No,125,no,no,0,0.687127323746054,0.16346153846153844,0.6870229007633588,209.8,93,17.83,0.5351681957186544,0.5865384615384616,0.5352591333899746,0.4117647058823528,0.5,0.4114441416893733,1,5.45660234551375,4.189654742026425,3.7052448082002005,5.354697699984144,4.700480365792417,2.349468678892896,2.312535423847214,1.6094379124341003,1.2412685890696329
Yes,1,no,no,0,0.5075412136092599,0.5576923076923078,0.5075304311945534,134.9,106,11.47,0.31230886850152906,0.2596153846153846,0.3118096856414613,0.4779411764705881,0.375,0.4768392370572208,5,5.2100324516804655,4.672828834461906,3.464485120898074,5.0323967858777685,4.330733340286331,2.060513531794317,2.3978952727983707,1.3862943611198906,1.308332819650179
Yes,98,no,yes,36,0.45808488249736934,0.3173076923076923,0.4580152671755725,163.2,125,13.87,0.3902905198776757,0.6923076923076924,0.3899745114698385,0.3308823529411764,0.25,0.3297002724795642,6,5.1298987149230735,4.406719247264253,3.386422096080001,5.157329673247059,4.795790545596741,2.1713368063840917,2.1972245773362196,1.0986122886681096,1.1505720275988207
No,105,no,no,0,0.7513153279551034,0.3846153846153847,0.7511863008046216,175.1,103,14.88,0.43501529051987764,0.6153846153846155,0.43500424808836025,0.13970588235294118,0.625,0.1389645776566758,1,5.531807209916391,4.48863636973214,3.778948651202804,5.2225156531317545,4.727387818712341,2.2300144001592104,1.8562979903656263,1.791759469228055,0.9001613499442714
No,113,no,yes,30,0.5135040336723957,0.5192307692307693,0.5135135135135136,183.4,123,15.59,0.628440366972477,0.038461538461538436,0.6287170773152081,0.5955882352941175,0.875,0.5940054495912808,0,5.2192741592075835,4.634728988229636,3.4735180432417816,5.4638318050256105,3.970291913552122,2.449279472144849,2.533696813957432,2.0794415416798357,1.4182774069729414
Yes,99,no,no,0,0.7681515257804278,0.5,0.76810398184444,214.5,105,18.23,0.6234709480122324,0.2596153846153846,0.6236193712829227,0.32352941176470584,0.125,0.32152588555858314,3,5.5506312951620265,3.8066624897703196,3.7975096186393853,5.458308102856978,4.330733340286331,2.444084655267745,2.186051276738094,0.6931471805599453,1.1410330045520618
No,103,no,no,0,0.5008768853034022,0.826923076923077,0.5007220961419435,97.7,85,8.3,0.4246941896024464,0.826923076923077,0.42480883602378927,0.36029411764705876,0.375,0.3596730245231608,1,5.199601393608879,4.90527477843843,3.4541060373175574,5.207845463383961,4.90527477843843,2.217027204632399,2.2407096892759584,1.3862943611198906,1.184789984909162
No,177,no,no,0,0.6678358470712031,0.3173076923076923,0.6678357747060037,161.8,97,13.75,0.5596330275229358,0.5576923076923078,0.5590484282073067,0.3308823529411764,0.625,0.3297002724795642,1,5.432848259505643,4.406719247264253,3.6821065698265074,5.384495062789089,4.672828834461906,2.3758355547336385,2.1972245773362196,1.791759469228055,1.1505720275988207
No,149,no,yes,20,0.38723254998246237,0.8076923076923078,0.3872498452651124,276.8,94,23.53,0.3031345565749235,0.5961538461538461,0.3033135089209855,0.4926470588235292,0.75,0.49046321525885567,0,5.002603122398992,4.890349128221754,3.263084079532521,5.016617365773803,4.709530201312334,2.0476928433652555,2.4159137783010487,1.9459101490553132,1.3217558399823195
Yes,160,no,no,0,0.6927393896878288,0.8461538461538461,0.6925933567154942,270.8,134,23.02,0.5684250764525993,0.5096153846153847,0.56839422259983,0.7647058823529411,0.25,0.7629427792915533,1,5.463407986413629,4.919980925828125,3.7118632905043114,5.394990253808298,4.624972813284271,2.386006701133118,2.7013612129514133,1.0986122886681096,1.55814461804655
No,116,no,no,0,0.2578042792002806,0.05769230769230771,0.25768516608211267,213.4,82,18.14,0.44189602446483167,0.6538461538461539,0.4418011894647409,0.32352941176470584,0.25,0.32152588555858314,2,4.717605615317879,4.007333185232471,2.9882040071331994,5.232177564043492,4.762173934797756,2.238579763018133,2.186051276738094,1.0986122886681096,1.1410330045520618
No,90,no,yes,22,0.3055068397053665,0.4423076923076923,0.3055498246337941,231.7,90,19.69,0.5795107033639143,0.576923076923077,0.5794392523364486,0.21323529411764702,0.5,0.21253405994550412,1,4.832305758571839,4.553876891600541,3.09874002362822,5.408068230507156,4.6913478822291435,2.3978952727983707,2.0014800002101243,2.5649493574615367,1.0043016091968684
Yes,148,yes,no,0,0.6878288319887759,0.3173076923076923,0.6878481534970086,187.7,71,15.95,0.19762996941896022,0.47115384615384615,0.19711129991503823,0.44852941176470573,0.25,0.44686648501362397,0,5.457455587886334,4.406719247264253,3.7062280924485496,4.814620410170298,4.584967478670572,1.8718021769015913,2.3608540011180215,1.0986122886681096,1.2781522025001875
Yes,147,no,yes,35,0.5608558400561207,0.826923076923077,0.5607592325149577,141.1,99,11.99,0.5409021406727827,0.40384615384615385,0.5403568394222599,0.48529411764705865,0.5,0.48501362397820175,2,5.28978103552575,4.90527477843843,3.5421180727185324,5.361761539104571,4.51085950651685,2.355177543113216,2.4069451083182885,1.6094379124341003,1.3164082336557241
No,95,no,no,0,0.07295685724307263,0.46153846153846156,0.0728285537445843,202.1,126,17.18,0.5347859327217125,0.47115384615384615,0.5344095157179269,0.5073529411764706,0.625,0.5068119891008176,0,4.0809215418899605,4.574710978503383,2.387844936944869,5.354224998486333,4.584967478670572,2.3485140248824456,2.4336133554004498,1.791759469228055,1.3376291891386096
No,201,no,no,0,0.6148719747457032,0.23076923076923073,0.6148132865690117,225.2,90,19.14,0.4759174311926605,0.4903846153846154,0.4757858963466439,0.25735294117647056,0.75,0.25613079019073576,1,5.364573162325102,4.290459441148391,3.6152329139456376,5.2786247332023,4.605170185988092,2.280339484046726,2.0794415416798357,1.9459101490553132,1.0612565021243408
No,80,no,no,0,0.4002104524728165,0.3942307692307693,0.40024757582009496,131.7,78,11.19,0.6295871559633027,0.798076923076923,0.6295666949872557,0.6102941176470588,0.5,0.6103542234332426,0,5.0271645960474665,4.499809670330265,3.286908235260028,5.465102184192862,4.882801922586371,2.4501426573516603,2.5494451709255714,1.6094379124341003,1.4327007339340463
No,122,yes,no,0,0.3819712381620485,0.6634615384615384,0.38188570249638953,218.7,93,18.59,0.6322629969418959,0.47115384615384615,0.6321155480033984,0.588235294117647,0.625,0.5885558583106267,1,4.9924713234685845,4.770684624465665,3.2530839961979376,5.4680601411351315,4.584967478670572,2.4527277514237653,2.5257286443082556,1.791759469228055,1.4134230285081433
No,132,no,no,0,0.5531392493861802,0.5,0.5531256447286983,148.8,95,12.65,0.5883027522935779,0.6634615384615384,0.5879354290569243,0.23529411764705876,0.25,0.23433242506811996,0,5.2786247332023,4.61512051684126,3.5313480661272005,5.418320158942733,4.770684624465665,2.4069451083182885,2.0412203288596382,1.0986122886681096,1.0331844833456545
No,83,no,no,0,0.6015433181339881,0.22115384615384615,0.6014029296472044,214.8,92,18.26,0.6777522935779816,0.576923076923077,0.6779949022939677,0.6985294117647057,0.625,0.6975476839237058,1,5.346631226826587,4.276666119016055,3.5975861956675455,5.517051209373546,4.6913478822291435,2.498151876538021,2.639057329615259,1.791759469228055,1.5062971535145868
Yes,99,no,no,0,0.34479130129779023,0.5673076923076924,0.344749329482154,208.4,103,17.71,0.529051987767584,0.451923076923077,0.5284621920135939,0.3897058823529411,0.375,0.38964577656675753,7,4.917788743729904,4.68213122712422,3.1809662517949806,5.3471075307174685,4.564348191467836,2.341805806147327,2.2823823856765264,1.3862943611198906,1.2178757094949273
Yes,84,no,no,0,0.6611715187653455,0.3653846153846154,0.6610274396533938,275.6,105,23.43,0.5,0.576923076923077,0.4995751911639762,0.7941176470588234,0.375,0.7929155313351499,3,5.424509391785796,4.465908118654584,3.673765816303888,5.310245937413311,4.6913478822291435,2.3085671646715933,2.72785282839839,1.3862943611198906,1.5810384379124023
No,46,no,no,0,0.2974394949140652,0.1826923076923077,0.29729729729729726,167.2,62,14.21,0.47477064220183485,0.48076923076923084,0.4749362786745964,0.4558823529411763,0.75,0.455040871934605,1,4.81380905109942,4.219507705176107,3.080532875246456,5.27709373009641,4.59511985013459,2.2793164660546914,2.3702437414678603,1.9459101490553132,1.2864740258376797
No,87,no,no,0,0.40652402665731324,0.5576923076923078,0.4064369713224675,224.5,117,19.08,0.7752293577981649,1.0,0.7748513169073917,0.3970588235294117,0.625,0.39509536784741145,2,5.038898759369115,4.672828834461906,3.2980566227426418,5.61458689585173,5.030437921392435,2.5877640352277083,2.2925347571405443,1.791759469228055,1.2237754316221157
No,150,no,no,0,0.6194317783233952,0.6634615384615384,0.6193521766040851,192.4,89,16.35,0.6574923547400611,0.4903846153846154,0.6576040781648258,0.32352941176470584,0.5,0.32152588555858314,1,5.3706380281276624,4.770684624465665,3.6211358020274167,5.495527535835742,4.605170185988092,2.4782176616372036,2.186051276738094,1.6094379124341003,1.1410330045520618
No,73,no,no,0,0.5520869870220976,0.6153846153846155,0.5520940788116361,167.2,85,14.21,0.11353211009174308,0.125,0.11299915038232794,0.5367647058823529,0.75,0.5367847411444142,1,5.27709373009641,4.727387818712341,3.5298837226234783,4.618086411254637,4.127134385045092,1.706564623164823,2.468099531471619,1.9459101490553132,1.366091653802371
No,7,no,no,0,0.5938267274640476,0.375,0.593769341860945,281.1,83,23.89,0.33600917431192656,0.27884615384615385,0.33559898045879355,0.551470588235294,0.625,0.5504087193460492,3,5.336094730882067,4.477336814478207,3.5874002851640823,5.072043922224899,4.356708826689592,2.0955609235597192,2.4849066497880004,1.791759469228055,1.3787660946990992
No,89,no,yes,12,0.5282357067695546,0.548076923076923,0.5281617495357954,151.3,107,12.86,0.5019113149847094,0.8076923076923078,0.5021240441801189,0.5147058823529411,0.375,0.5149863760217983,2,5.241747015059643,4.663439094112067,3.495294705041271,5.312713246831769,4.890349128221754,2.3115448343655176,2.4423470353692043,1.3862943611198906,1.3454723665996355
Yes,131,yes,no,0,0.29779024903542617,0.33653846153846156,0.2977099236641221,118.8,94,10.1,0.2954892966360856,0.451923076923077,0.29566694987255737,0.7499999999999998,0.375,0.7493188010899186,3,4.814620410170298,4.430816798843313,3.0814511489565284,5.003274939689963,4.564348191467836,2.0360119837525,2.6878474937846906,1.3862943611198906,1.547562508716013
No,105,no,no,0,0.7783233952998948,0.46153846153846156,0.7782133278316484,175.2,97,14.89,0.5802752293577981,0.5,0.5802888700084962,0.6249999999999999,0.625,0.6239782016348776,3,5.561834812000519,4.574710978503383,3.8084386891715756,5.4089638866351,3.6109179126442243,2.3988039507345884,2.5649493574615367,1.791759469228055,1.4445632692438664
Yes,108,yes,no,0,0.27253595229743943,0.6346153846153847,0.27253971528780685,211.3,70,17.96,0.2503822629969419,0.35576923076923084,0.24978759558198815,0.7573529411764706,0.375,0.7574931880108993,2,4.754451888703846,4.74493212836325,3.0238337036648657,4.920710586568268,4.454347296253507,1.9629077254238845,2.6946271807700692,1.3862943611198906,1.5539252025038417
No,47,no,yes,28,0.47527183444405474,0.5865384615384616,0.47513926139880347,137.6,94,11.7,0.5091743119266054,0.5865384615384616,0.5089209855564996,0.3529411764705882,0.75,0.35149863760218,1,5.158480421360237,4.700480365792417,3.414113606928702,5.322033893165353,4.700480365792417,2.3194422100604686,2.2300144001592104,1.9459101490553132,1.1755733298042381
No,101,yes,no,0,0.4173974044195019,0.6538461538461539,0.4173715700433258,130.4,114,11.08,0.5225535168195719,0.5865384615384616,0.5225148683092609,0.27941176470588225,0.625,0.27792915531335155,1,5.058790335983303,4.762173934797756,3.3174533882291946,5.3389793482669266,4.700480365792417,2.3350522831315472,2.1162555148025524,1.791759469228055,1.0885619528146082
No,182,no,yes,24,0.3181339880743599,0.5384615384615384,0.3181349288219517,143.4,127,12.19,0.4602446483180428,0.48076923076923084,0.45964316057774,0.5955882352941175,0.375,0.5940054495912808,1,4.860587297852597,4.653960350157523,3.1258829580190364,5.2574953720277815,4.59511985013459,2.2607208888953467,2.533696813957432,1.3862943611198906,1.4182774069729414
No,161,no,no,0,0.5584005612065941,0.24038461538461542,0.5582834743140087,170.2,79,14.47,0.4728593272171254,0.29807692307692313,0.4723874256584537,0.6617647058823528,0.375,0.6621253405994552,1,5.286244785313768,4.304065093204169,3.5386377907833935,5.274536837882633,4.382026634673881,2.2762411176544437,2.6026896854443837,1.3862943611198906,1.4770487243883548
Yes,128,no,no,0,0.668186601192564,0.7884615384615384,0.6680420878894162,302.6,71,25.72,0.4621559633027522,0.326923076923077,0.4621920135938826,0.14705882352941174,0.875,0.14713896457765674,1,5.433285226958521,4.875197323201151,3.6823582371236707,5.260096153727839,4.418840607796598,2.263844264677615,1.8718021769015913,2.0794415416798357,0.9122827104766162
No,69,no,yes,31,0.5524377411434584,0.14423076923076927,0.5523003919950485,191.6,90,16.29,0.31498470948012225,0.7788461538461539,0.3152081563296516,0.7132352941176469,0.25,0.7111716621253408,2,5.277604324950495,4.1588830833596715,3.530176762918616,5.0369526024136295,4.867534450455582,2.065596134857783,2.653241964607215,1.0986122886681096,1.5173226235262947
No,113,no,yes,34,0.02630655910206947,0.14423076923076927,0.026201774293377333,134.2,82,11.41,0.37385321100917435,0.673076923076923,0.3738317757009346,0.7205882352941175,0.375,0.7193460490463215,1,3.8264651170664994,4.1588830833596715,2.1552445050953364,5.132262782217954,4.77912349311153,2.149433913499871,2.6602595372658615,1.3862943611198906,1.5238800240724537
No,87,no,yes,30,0.7905997895475272,0.6346153846153847,0.7905921188363937,215.8,130,18.34,0.3218654434250765,0.3846153846153847,0.32200509770603225,0.31617647058823517,0.25,0.3160762942779292,0,5.575191240283214,4.74493212836325,3.821660565347755,5.048573133436648,4.48863636973214,2.075684492802124,2.174751721484161,1.0986122886681096,1.1346227261911428
No,71,no,no,0,0.6096106629252893,0.21153846153846156,0.6094491438002888,252.7,122,21.48,0.5932721712538226,0.5384615384615384,0.5930331350892099,0.6470588235294117,0.375,0.6457765667574933,0,5.357529226179882,4.2626798770413155,3.6082115510464816,5.4240685718535975,4.653960350157523,2.412335956953165,2.5877640352277083,1.3862943611198906,1.463255402256019
No,76,no,no,0,0.5843563661873027,0.20192307692307698,0.5842789354239736,225.1,110,19.13,0.6487003058103975,0.35576923076923084,0.6482582837723024,0.44852941176470573,0.625,0.44686648501362397,1,5.3230099791384085,4.248495242049359,3.5745903077118086,5.4860409726309864,4.454347296253507,2.468946630209271,2.3608540011180215,1.791759469228055,1.2781522025001875
No,87,no,no,0,0.6517011574886005,0.5865384615384616,0.6515370332164225,127.5,86,10.84,0.8360091743119266,0.33653846153846156,0.8360237892948174,0.8088235294117645,0.5,0.8092643051771118,3,5.4125385106380595,4.700480365792417,3.6620219999440535,5.670914871030584,4.430816798843313,2.640484881606444,2.740840023925201,1.6094379124341003,1.5933085305042167
No,117,no,no,0,0.28621536303051565,0.326923076923077,0.2861563853930267,187.5,108,15.94,0.45374617737003053,0.47115384615384615,0.45369583687340687,0.588235294117647,0.375,0.5885558583106267,1,4.787491742782046,4.418840607796598,3.055415275715165,5.248601774302104,4.584967478670572,2.253394848803274,2.5257286443082556,1.3862943611198906,1.4134230285081433
Yes,177,no,no,0,0.8021746755524378,0.41346153846153844,0.8021456571074893,225.2,79,19.14,0.5890672782874616,0.09615384615384615,0.5887850467289719,0.3970588235294117,1.0,0.39509536784741145,3,5.587623120115915,4.5217885770490405,3.833845224364122,5.41920668382349,4.07753744390572,2.4078456036515385,2.2925347571405443,2.1972245773362196,1.2237754316221157
No,95,no,no,0,0.3402314977200982,0.5384615384615384,0.34021043944708074,152.4,95,12.95,0.6341743119266054,0.3076923076923077,0.6338147833474936,0.4338235294117646,0.375,0.4332425068119892,1,4.9082333604781745,4.653960350157523,3.1717842173343502,5.470167623474696,4.394449154672439,2.454447442303292,2.341805806147327,1.3862943611198906,1.264126727145683
No,76,no,no,0,0.468958260259558,0.28846153846153844,0.46894986589643084,257.2,83,21.86,0.08027522935779813,0.42307692307692313,0.07986406117247241,0.9338235294117645,0.375,0.9318801089918258,1,5.1480757032174935,4.3694478524670215,3.404192890641954,4.528289141652134,4.532599493153256,1.6331544390514163,2.8449093838194073,1.3862943611198906,1.6808279085207734
No,66,no,no,0,0.46685373553139253,0.5288461538461539,0.46688673406230663,254.3,77,21.62,0.4843272171253823,0.8653846153846155,0.4842820730671199,0.5147058823529411,0.25,0.5149863760217983,2,5.144583266605995,4.6443908991413725,3.4008639927609177,5.28978103552575,4.9344739331306915,2.2905125117597764,2.4423470353692043,1.0986122886681096,1.3454723665996355
No,110,no,no,0,0.4949140652402666,0.7307692307692307,0.4949453270063958,146.9,141,12.49,0.5600152905198776,0.5192307692307693,0.5598980458793542,0.47058823529411764,0.875,0.4686648501362399,1,5.190175207928333,4.8283137373023015,3.4452142670789296,5.384953673207583,4.634728988229636,2.3767644911682972,2.388762789235098,2.0794415416798357,1.3001916620664788
No,204,no,no,0,0.5885654156436337,0.9326923076923078,0.5884051990922221,154.8,95,13.16,0.46177370030581033,0.27884615384615385,0.4613423959218351,0.7794117647058822,0.625,0.7792915531335152,3,5.32884657158286,4.983606621708336,3.5801800371905954,5.259576538231606,4.356708826689592,2.262804222982201,2.714694743820879,1.791759469228055,1.5706970841176697
No,32,no,yes,31,0.6853735531392494,0.47115384615384615,0.6853723952960594,183.5,111,15.6,0.5206422018348623,0.6057692307692307,0.5208156329651658,0.6985294117647057,0.25,0.6975476839237058,0,5.454466049037968,4.584967478670572,3.7032753343976688,5.336576078665127,4.718498871295094,2.3331142980288684,2.639057329615259,1.0986122886681096,1.5062971535145868
No,133,no,yes,39,0.7102770957558752,0.5673076923076924,0.7101299773055499,253.8,77,21.57,0.22209480122324154,0.35576923076923084,0.221750212404418,0.23529411764705876,0.375,0.23433242506811996,5,5.484381909620826,4.68213122712422,3.7324177561284198,4.865224091322398,4.454347296253507,1.9154509415706047,2.0412203288596382,1.3862943611198906,1.0331844833456545
No,185,no,no,0,0.06383725008768854,0.47115384615384615,0.0637507736744378,288.7,83,24.54,0.15519877675840976,0.5961538461538461,0.15463041631265928,0.6323529411764705,0.375,0.6321525885558583,2,4.036008985209137,4.584967478670572,2.34660197841082,4.720282993088596,4.709530201312334,1.791759469228055,2.5726122302071057,1.3862943611198906,1.4516138272405332
No,103,no,yes,37,0.4072255349000351,0.28846153846153844,0.40726222405611723,241.9,108,20.56,0.6655198776758409,0.5961538461538461,0.665250637213254,0.5220588235294117,0.375,0.5204359673024523,1,5.0401940963378005,4.3694478524670215,3.299533727885655,5.504111279527133,4.709530201312334,2.485739636091892,2.451005098112319,1.3862943611198906,1.3506671834767394
No,91,no,no,0,0.2539459838653104,0.5,0.2539715287806892,189.6,104,16.12,0.5202599388379204,0.35576923076923084,0.5199660152931181,0.5588235294117646,0.375,0.5585831062670301,1,4.707726774313183,4.61512051684126,2.979094632400968,5.336094730882067,4.454347296253507,2.33214389523559,2.4932054526026954,1.3862943611198906,1.3862943611198906
No,131,no,no,0,0.5566467905997895,0.3942307692307693,0.5566329688467094,185.5,87,15.77,0.6857798165137614,0.8076923076923078,0.6856414613423959,0.125,0.75,0.12261580381471393,2,5.283711214158674,4.499809670330265,3.5363108554693294,5.5254529391317835,4.890349128221754,2.505525936990736,1.8245492920510458,1.9459101490553132,0.8754687373538999
No,153,no,no,0,0.4538758330410383,0.7596153846153847,0.4538890035073242,143.5,121,12.2,0.5355504587155963,0.7884615384615384,0.5352591333899746,0.6102941176470588,0.5,0.6103542234332426,0,5.122772794033106,4.852030263919617,3.379633203746315,5.35517017814082,4.875197323201151,2.349468678892896,2.5494451709255714,1.6094379124341003,1.4327007339340463
No,132,no,yes,25,0.26587162399158193,0.46153846153846156,0.26573138023519705,269.9,107,22.94,0.6058868501529051,0.375,0.6057774001699235,0.2647058823529411,0.875,0.2643051771117167,2,4.73795129722191,4.574710978503383,3.0076608444192647,5.43851399704132,4.477336814478207,2.425687290128029,2.0918640616783932,2.0794415416798357,1.0715836162801904
No,148,no,no,0,0.5808488249736934,0.42307692307692313,0.5807716113059624,150.9,125,12.83,0.668577981651376,0.798076923076923,0.6686491079014444,0.8161764705882351,0.5,0.8147138964577658,1,5.318119993844216,4.532599493153256,3.5698143469549963,5.5073619934827445,4.882801922586371,2.489064659936664,2.747270914255491,2.302585092994046,1.597365331199831
